"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9521280","R01","MH","7","N","12/21/2017","12/13/2017","11/30/2018","242","R01MH104131","SCHOOLS OF MEDICINE","PA-16-285","7R01MH104131-04","NIMH:349219\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF MENTAL HEALTH","","RIVERSIDE","UNITED STATES","NONE","41","627797426","US","577506","UNIVERSITY OF CALIFORNIA RIVERSIDE","CA","925210001","PUBLIC HEALTH RELEVANCE: HIV infection, AIDS and HIV-associated disorders, including dementia, remain a substantial public health concern and the proposed research aims at improving our understanding of the disease process and mediating the development of treatments. Characterization of the contribution to HIV-1 induced neurodegeneration and inflammation of critical components of the innate immune system, such as acute phase proteins, may provide the basis for future therapeutic strategies. The scientific long-term objectives are to find future therapeutic targets and thus new potential treatments for HIV-associated brain injury.","7019491; ","KAUL, MARCUS ;","RAO, VASUDEV","12/13/2017","11/30/2019","Ablation; Acquired Immunodeficiency Syndrome; Acute-Phase Proteins; Affect; AIDS prevention; Animals; Astrocytes; Astrocytosis; Bacterial Infections; Behavioral; behavioral impairment; Biochemical; Bioinformatics; Biological; Biological Models; Biological Preservation; Biological Process; Brain; Brain Injuries; CCR5 gene; Cell Count; Cell Culture Techniques; Cell Death; Cell Death Induction; cell injury; cell type; Cells; Cessation of life; Cognition; Complex; Consequences of HIV; Control Animal; CXCR4 gene; cytotoxic; cytotoxicity; Dementia; Development; Disease; DNA; experimental study; Exposure to; Fluorescence; follow-up; Future; Gene Expression Profiling; Genetic; genome-wide; Genotype; Gliosis; HIV; HIV encephalitis; HIV Envelope Protein gp120; HIV Infections; HIV-1; HIV-associated neurocognitive disorder; Homeostasis; Human; Imaging Techniques; Immunization; Impairment; improved; in vitro Model; in vivo; Infection; Inflammation; Injury; Innate Immune System; Iron; Iron-Regulatory Proteins; knock-down; Knock-out; Laboratories; LCN2 gene; Learning; Link; macrophage; Manuscripts; Mediating; Memory; Microglia; Microscopy; Molecular; Molecular Biology; molecular imaging; Monitor; mouse model; Mus; Nerve Degeneration; Neurocognitive Deficit; neurogenesis; Neuronal Dysfunction; Neuronal Injury; Neurons; neuropathology; neurotoxic; neurotoxicity; Neurotoxins; new therapeutic target; novel; novel therapeutic intervention; Nuclear; Pathologic; Pathway interactions; Patients; Performance; prevent; Process; Production; protein biomarkers; Public Health; public health relevance; receptor; Recombinants; Research; RNA Interference; Role; Siderophores; Signal Transduction; Staining method; Stains; Synapses; Testing; Therapeutic; therapeutic target; therapy development; Time; Tissue-Specific Gene Expression; Tissues; tool; Transgenic Mice; Transgenic Model; Viral; Virus Diseases; ","Lipocalin-2 in HIV-Associated Neuronal Injury","104131","NAED","NeuroAIDS and other End-Organ Diseases Study Section ","","","04","225000","124219","349219",""
"9600183","R42","TR","3","N","12/16/2017","12/20/2017","06/30/2018","350","R42TR001270","","PA-16-303","3R42TR001270-02S1","NCATS:39927\","SBIR-STTR RPGs","2018","NATIONAL CENTER FOR ADVANCING TRANSLATIONAL SCIENCES","","NEW ORLEANS","UNITED STATES","","02","079423977","US","10036565","AXOSIM TECHNOLOGIES, LLC","LA","701122714","PROJECT NARRATIVE Current methods available for bringing drugs to market have resulted in high attrition rates as compounds progress through the drug pipeline, resulting in unacceptable clinical trial toxicity and skyrocketing pharmaceutical prices. Improving the predictive power of preclinical models represents the fastest and most competitive method to advance the safety and time to market for new therapeutics. As an added benefit, decreased drug development costs should also expand the availability of novel treatment options for patients.","12314467 (contact); 7088811; ","CURLEY, JABE L (contact); MOORE, MICHAEL J;","TAGLE, DANILO A","02/01/2016","06/30/2019","Action Potentials; Adult; Adverse effects; Anatomy; Animals; Apoptosis; Award; axon growth; base; Biological Assay; Biological Models; cancer therapy; Cell Culture Techniques; Cell model; Cells; Characteristics; Chemotherapy-induced peripheral neuropathy; chromatin immunoprecipitation; Classification; Clinical; Clinical Data; clinical predictors; Clinical Trials; clinically relevant; Coculture Techniques; Cognitive deficits; cost; Data; Data Set; density; Development; dosage; Dose; Dose-Limiting; drug candidate; drug development; drug discovery; Electrophysiology (science); expectation; Fiber; Goals; Growth; Human; Hydrogels; improved; In Vitro; induced pluripotent stem cell; innovation; Institution; Laboratories; Lead; Libraries; Machine Learning; Measurable; Measurement; Measures; Methods; Modeling; Morphology; Motor; motor deficit; Nerve; Nerve Tissue; Neural Conduction; Neurites; Neurologic; Neurons; neuropathology; Neuropathy; neurotoxic; neurotoxicity; novel; novel therapeutics; Organ; Organoids; Pathology; Patients; Peripheral; Peripheral Nerves; Peripheral Nervous System; Pharmaceutical Preparations; Pharmacologic Substance; Phase; Physiological; Physiology; Population; Positioning Attribute; pre-clinical; Pre-Clinical Model; preclinical development; Preclinical Drug Evaluation; predictive modeling; Preparation; Price; Process; programs; Rattus; Regimen; relating to nervous system; response; Risk; Safety; Schwann Cells; Sensory; Services; Speed; Spinal Ganglia; System; Techniques; Technology; Testing; Time; Tissues; Toxic effect; Training; ","Peripheral Nerve-on-a-chip for Predictive Preclinical Pharmaceutical Testing","001270","ZRG1","Special Emphasis Panel ","","S1","02","","","39927",""
"9607142","P30","CA","3","N","12/20/2017","12/01/2016","03/31/2018","","P30CA033572","","PAR-11-005","3P30CA033572-34S3","NCI:43591\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","DUARTE","UNITED STATES","","32","027176833","US","3058203","BECKMAN RESEARCH INSTITUTE/CITY OF HOPE","CA","910103012","RELEVANCE (See instructions): The overall goal of the Biostatistics core facility is to provide statistical expertise for study design and data analysis for basic, translational, clinical and population research. Highly trained facility statisticians collaborate with cancer center investigators for the entire life cycle of the research project, from design to final analyses. This goal enhances the Cancer Center's dedication to developing innovative new disease fighting strategies in the battle against cancer.","10340226; ","FRIEDMAN, MICHAEL A;","CIOLINO, HENRY P","","","Animals; Applications Grants; Area; Basic Science; Bioinformatics; Biological Assay; Biometry; Biostatistics Core; Cancer Center; Cancer Center Support Grant; case finding; Case Report Form; Clinical; Clinical Data; Clinical Protocols; Clinical Research; Clinical Research Protocols; Clinical Trials; Computer software; Consult; Core Facility; Data; Data Analyses; data management; Data Storage and Retrieval; Databases; Dedications; design; Diagnostic; Disease; Drug Kinetics; electronic data; Ensure; Epidemiology; Experimental Genetics; Faculty; fighting; functional genomics; Funding; Genetic; Genetic study; genomic data; Goals; Human Genetics; Information Sciences; innovation; Institutional Review Boards; Instruction; Life Cycle Stages; Malignant Neoplasms; Manuscripts; member; Monitor; neoplasm registry; Peer Review; pharmacokinetic model; Pilot Projects; Population Research; Principal Investigator; Protocols documentation; Publications; repository; Research; Research Design; Research Personnel; Research Project Grants; Retrospective Studies; RNA Sequences; Safety; Services; Statistical Computing; Statistical Methods; Testing; tool; Toxicology; Training; Translational Research; transplant database; Work; Writing; ","Biostatistics","033572","NCI","Subcommittee I - Transistion to Independence ","7405","S3","34","25197","18394","","43591"
"9616970","D43","TW","3","N","12/22/2017","05/01/2017","04/30/2018","989","D43TW009783","SCHOOLS OF PUBLIC HEALTH","PAR-13-126","3D43TW009783-03S1","FIC:12301\","OTHER RESEARCH-RELATED","2018","FOGARTY INTERNATIONAL CENTER","","SEATTLE","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","07","605799469","US","9087701","UNIVERSITY OF WASHINGTON","WA","981959472","PUBLIC HEALTH RELEVANCE: The proposed program will train medical professionals at the Kenya Medical Research Institute (KEMRI) and the National AIDS and STI Control Program (NASCOP) to conduct locally relevant research that will improve the lives of adolescent girls and women affected by HIV in Kenya and other parts of sub-Saharan Africa. Research will be focused on finding ways to implement interventions that have been proven to work and can directly lead to changes in guidelines, clinical practices and policies. Building capacity at KEMRI and NASCOP to conduct implementation research will have a long-term benefit for HIV-infected women and adolescent girls at highest risk for HIV acquisition.","2541753; ","FARQUHAR, CAREY ;","BANSAL, GEETHA PARTHASARATHY","05/15/2015","04/30/2020","Acquired Immunodeficiency Syndrome; Address; Adolescent; Africa; Applications Grants; Area; Caring; Centers for Disease Control and Prevention (U.S.); clinical practice; Collaborations; County; Educational process of instructing; Educational workshop; Epidemic; Epidemiology; experience; externship; Face; Faculty; Female Adolescents; Foundations; global health; Goals; Government; Grant; Guidelines; Gynecologist; Health; Healthcare; HIV; implementation science; improved; Infection; Institution; Kenya; Manuscripts; Medical; Medical Research; Medicine; Outcome; Physician Executives; Policies; Preparation; prevent; Prevention; professor; programs; Public Health Schools; Research; Research Institute; Research Methodology; Research Project Grants; research to practice; Research Training; Schools; Services; Training; Training Programs; Translating; Translational Research; Universities; Washington; Woman; Women's Health; Writing; young woman; ","Women and HIV: Translation of Research into Practice","009783","ZRG1","Special Emphasis Panel ","","S1","03","11390","911","12301",""
"9386758","R01","HL","5","N","12/22/2017","11/01/2017","10/31/2018","837","R01HL078610","SCHOOLS OF MEDICINE","PA-13-302","5R01HL078610-13","NHLBI:390432\","Non-SBIR/STTR RPGs","2018","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","PORTLAND","UNITED STATES","INTERNAL MEDICINE/MEDICINE","03","096997515","US","6297007","OREGON HEALTH & SCIENCE UNIVERSITY","OR","972393098","PUBLIC HEALTH RELEVANCE: Platelets may not only be involved in the formation of blood clots that culminate in heart attack and stroke in patients with atherosclerotic lesions, but may also play a role much earlier In the development of atherosclerotic disease by interacting with the vessel wall. Oxidative stress may play an important role in promoting platelet attachment to the vessel wall. We propose to use ultrasound molecular imaging mouse and monkey models of atherosclerosis to determine the degree and mechanisms of platelet adhesion to the vessel wall, and to determine whether treatment with potent anti-oxidants reduces these events.","1866927; ","LINDNER, JONATHAN R;","DANTHI, NARASIMHAN","09/22/2004","10/31/2018","acetovanillone; Address; Adhesions; Aftercare; Age; age related; Animal Disease Models; Animals; Antibodies; antioxidant therapy; Antioxidants; Arterial Fatty Streak; Atherosclerosis; Blood; Blood coagulation; Blood Platelets; Blood Vessels; Cardiovascular Diseases; Cardiovascular system; Caring; Carotid Arteries; catalase; CD31 Antigens; Cell Adhesion; Cell Adhesion Molecules; Complex; contrast enhanced; Contrast Media; design; Detection; Development; Disease; disease diagnosis; Disease Progression; drug candidate; drug development; Endothelial Cells; Epitopes; Event; Focal Adhesions; Functional disorder; Funding; Future; Growth Factor; High Fat Diet; high risk; Histology; Human; Image; imaging modality; imaging potential; imaging probe; Imaging Techniques; improved; in vivo; Inflammation; Inflammatory; Inflammatory Response; inhibitor/antagonist; insight; Insulin Resistance; Knowledge; Lipids; Lipoproteins; Macaca mulatta; Manganese Compounds; Mediating; Mediator of activation protein; Methods; Microscopy; mimetics; Modeling; Molecular; molecular imaging; Monkeys; monocyte; mouse model; Mus; Myocardial Infarction; NADPH Oxidase; nonhuman primate; novel; novel therapeutics; Obesity; oxidation; Oxidative Stress; Oxides; Pathologic; Pathway interactions; Patients; Pharmacotherapy; Phenotype; Phospholipids; Placebos; Platelet Activation; Play; pre-clinical research; Preclinical Drug Development; prevent; Primates; Process; public health relevance; Radioisotopes; Radionuclide Imaging; Reactive Oxygen Species; Recruitment Activity; Research; Role; Rupture; salen; Severity of illness; Signal Transduction; Site; stroke; Superoxide Dismutase; Surface; targeted agent; targeted imaging; targeted treatment; Techniques; Technology; temporal measurement; Testing; Time; Tomography, Emission-Computed, Single-Photon; tool; Transfection; Transgenic Organisms; treatment effect; two-photon; Ultrasonography; Vascular Diseases; vascular inflammation; von Willebrand Factor; ","Molecular Imaging of Platelets and Oxidative Stress in Atherosclerosis","078610","MEDI","Medical Imaging Study Section ","","","13","290966","99466","390432",""
"9393987","P30","DK","5","N","12/20/2017","12/01/2017","11/30/2018","","P30DK042086","","RFA-DK-14-012","5P30DK042086-28","NIDDK:221895\","RESEARCH CENTERS","2018","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","CHICAGO","UNITED STATES","","01","005421136","US","1413601","UNIVERSITY OF CHICAGO","IL","606372612","","1858734; ","CHANG, EUGENE ;","","","","Address; Antigen-Presenting Cells; Area; Attention; Biological Assay; Biological Models; Bone Marrow; Caenorhabditis elegans; Candidate Disease Gene; Cell Line; Cell model; cell preparation; Cell Separation; Cells; Coculture Techniques; Collaborations; comparative; cost; Cost Effective Management; Cost Savings; Cost Sharing; Custom; Data; Disease; Endoscopic Biopsy; Engineering; Epithelial Cells; established cell line; Etiology; Experimental Models; Fostering; Functional disorder; Funding; Gastrointestinal tract structure; gene transfer vector; Genomics; Genotype; Growth Factor; Health; host-microbe interactions; Human; Human Resources; Immune; Immunohistochemistry; Immunology; improved; in vivo; in vivo Model; Individual; Inflammation; interest; Intestines; Investigation; Knowledge; lymph nodes; Measurement; member; Mesentery; Messenger RNA; Methods; Microbe; Microbiology; Microsurgery; Modeling; Molecular; Mucositis; Mus; Mycoplasma Infections; Needs Assessment; novel; opportunity cost; Organoids; Patients; Peer Review; peripheral blood; Physiological; Physiology; Procedures; Publications; quality assurance; repository; Research; Research Personnel; Resources; Rodent; Sampling; Serum; Services; Spleen; System; T-Lymphocyte Subsets; Technical Expertise; Technology; Time; tissue culture; Tissue Engineering; Tissues; Training and Education; transcriptomics; Translational Research; Viral Vector; ","Tissue Engineering and Cell Models Core","042086","ZDK1","Special Emphasis Panel ","7434","","28","140440","81455","","221895"
"9395897","R01","CA","5","N","12/21/2017","12/01/2017","11/30/2018","393","R01CA207375","SCHOOLS OF MEDICINE","PA-13-302","5R01CA207375-02","NCI:559018\","Non-SBIR/STTR RPGs","2018","NATIONAL CANCER INSTITUTE","","SEATTLE","UNITED STATES","SURGERY","07","605799469","US","9087701","UNIVERSITY OF WASHINGTON","WA","981959472","NARRATIVE This investigation will ultimately lead to better care and outcomes for over 1.5 million people per year with an incidentally (not screen) detected lung nodule. The study compares the effectiveness (early-detection of lung cancer), safety (radiation exposure, procedure related adverse-events), and costs of varying intensities of lung nodule evaluation (e.g. a guideline-concordant, more intense, or less intense work-up). Knowledge gained from this investigation will direct limited resources towards development of system-level interventions designed to increase guideline adherence (e.g. standardized radiology reports, centralized nodule care) or investigating alternative approaches to lung nodule evaluation (e.g. risk-prediction, biomarkers).","8385865; ","FARJAH, FARHOOD ;","DORIA-ROSE, PAUL P","12/01/2017","11/30/2020","Address; Adherence; Adverse event; Age; American; Back; base; Benefits and Risks; Benign; Biological Markers; Cancer Research Network; care delivery; Caring; Characteristics; Chest; cohort; comparative effectiveness; compare effectiveness; Computerized Medical Record; Consensus; cost; Data; Diagnosis; Diagnostic; diagnostic accuracy; Diagnostic tests; Early Diagnosis; Early treatment; Effectiveness; Equilibrium; Evaluation; evidence base; Expert Opinion; Exposure to; Follow-Up Studies; Guideline Adherence; Guidelines; Health Care Costs; Healthcare; Healthcare Systems; imaging study; improved; Incidence; Individual; Intervention; Investigation; Knowledge; Lead; Level of Evidence; Link; Lung nodule; Malignant neoplasm of lung; Measurement; Measures; Methodology; Methods; multidisciplinary; Natural Language Processing; Nodule; novel marker; novel strategies; Outcome; Patient-Focused Outcomes; Patients; Practice Guidelines; predictive modeling; Procedures; Provider; Radiation exposure; Radiology Specialty; Recommendation; Reporting; Research; Research Infrastructure; Research Personnel; Resources; Risk; Risk Factors; routine provider; Safety; Scanning; Screening for cancer; Screening for Lung Cancer; Site; Smoking Status; Societies; Standardization; Structure; Study Subject; success; System; Systems Development; therapy design; Time; Uncertainty; Uncontrolled Study; Work; X-Ray Computed Tomography; ","The Effectiveness, Safety, and Costs of Guideline-Concordant Lung Nodule Care","207375","HSOD","Health Services Organization and Delivery Study Section ","","","02","535731","23287","559018",""
"9404360","P30","CA","5","N","12/19/2017","12/01/2017","11/30/2018","","P30CA023108","","PAR-13-386","5P30CA023108-39","NCI:64024\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","HANOVER","UNITED STATES","","02","041027822","US","2021601","DARTMOUTH COLLEGE","NH","037551421","","6356426; ","MOORE, JASON H.;","","","","Advanced Malignant Neoplasm; Algorithmic Software; anticancer research; Area; base; Bioconductor; Bioinformatics; Bioinformatics Shared Resource; Cancer Center Support Grant; Cancer Control; cancer epidemiology; cancer imaging; Collaborations; college; Communities; Computer Analysis; computer program; Computer software; Computer Systems; Consultations; Data; data mining; Databases; Development; Dimensions; Emerging Technologies; Explosion; Faculty; Funding Agency; gene interaction; Genes; Genetic; Genomics; High Performance Computing; high throughput analysis; Image; Individual; Institutes; Internet; Java; Licensing; Machine Learning; meetings; member; Motion; nanoparticle; Norris Cotton Cancer Center; novel; operation; parallel computer; parallelization; professor; Programming Languages; programs; Proteomics; Pythons; Radiobiology; relational database; Reporting; Research; Research Infrastructure; Research Personnel; Resources; Science; Services; Site; Software Engineering; Students; tool; virtual; web site; web-based tool; Work; ","Bioinformatics (BISR)","023108","NCI","Subcommittee I - Transistion to Independence ","5357","","39","39791","24233","","64024"
"9404369","P30","CA","5","N","12/19/2017","12/01/2017","11/30/2018","","P30CA023108","","PAR-13-386","5P30CA023108-39","NCI:166974\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","HANOVER","UNITED STATES","","02","041027822","US","2021601","DARTMOUTH COLLEGE","NH","037551421","","1888598; ","ERNSTOFF, MARC S;","","","","Bioinformatics; Biometry; Cancer Center Support Grant; cancer immunotherapy; Clinical; Clinical Data; Clinical Investigator; Clinical Oncology; Clinical Protocols; Clinical Research; Clinical Trials; Clinical Trials Cooperative Group; Correlative Study; data management; Devices; Disease; Feasibility Studies; Genomics; Immunotherapy; Individual; Laboratories; Lead; Letters; Mentors; molecular targeted therapies; Norris Cotton Cancer Center; Oncology Group; Operative Surgical Procedures; Phase; Phase I Clinical Trials; Process; programs; Proteomics; Radiobiology; Research; Research Infrastructure; Research Personnel; Research Support; Resource Sharing; Services; ","Early Phase Clinical Research Support","023108","NCI","Subcommittee I - Transistion to Independence ","5365","","39","102947","64027","","166974"
"9404371","P30","CA","5","N","12/19/2017","12/01/2017","11/30/2018","","P30CA023108","","PAR-13-386","5P30CA023108-39","NCI:61663\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","HANOVER","UNITED STATES","","02","041027822","US","2021601","DARTMOUTH COLLEGE","NH","037551421","","1870861; ","KARAGAS, MARGARET RITA;","","","","base; Biology; Cancer Center Support Grant; cancer chemoprevention; cancer epidemiology; Cancer Etiology; Case-Control Studies; Catchment Area; Centers of Research Excellence; Clinical; Clinical Treatment; Clinical Trials; cohort; Collaborations; design; Development; Diamond; Epidemiologist; Epidemiology; epidemiology study; Etiology; experience; Faculty; Funding; Genomics; Goals; Grant; Human; interest; International; Joints; Journals; Life course epidemiology; Malignant Neoplasms; meetings; member; Methods; Modernization; Molecular; Molecular Epidemiology; Molecular Epidemiology of Cancer; novel; Outcome; Pathway interactions; Peer Review; Population; Population Analysis; Population Research; Population Sciences; Population Study; Prevention; Prevention strategy; programs; Publishing; Recruitment Activity; Reporting; Research; Research Personnel; Resources; Risk Factors; Second Primary Neoplasms; synergism; Talents; Training Programs; Translations; treatment strategy; Work; ","Cancer Epidemiology (CE)","023108","NCI","Subcommittee I - Transistion to Independence ","5367","","39","38345","23318","","61663"
"9408441","F31","NS","5","N","11/22/2017","12/22/2017","12/21/2018","853","F31NS100265","SCHOOLS OF MEDICINE","PA-14-147","5F31NS100265-02","NINDS:38036\","TRAINING, INDIVIDUAL","2018","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","STANFORD","UNITED STATES","NEUROLOGY","18","009214214","US","8046501","STANFORD UNIVERSITY","CA","943041222","Roughly one third of epileptic patients are resistant to pharmacological treatment, which has promoted the development of deep brain stimulation (DBS) as a means to detect and prevent seizures. However, the neural activity underlying epileptic discharges and the effects of DBS on this activity are poorly understood, partially due to the limited information carried by the EEG signals used for monitoring seizures. A more precise characterization of epileptic neural circuits is crucial to improve current DBS design and enhance the sensitivity and efficacy of seizure detection and disruption, which demands the tools and resources of basic research.","12010273; ","SOROKIN, JORDAN ;","LANGHALS, NICK B","12/22/2016","12/21/2019","Absence Epilepsy; Address; Affect; Algorithms; Anticonvulsants; Appearance; Awareness; base; Basic Science; Brain; brain machine interface; Cells; Deep Brain Stimulation; design; Detection; Development; Dimensions; Electrocorticogram; Electrodes; Electroencephalogram; Electrophysiology (science); Engineering; Epilepsy; Excision; Exhibits; experimental study; Generalized seizures; Goals; high dimensionality; High Prevalence; Implant; improved; Individual; insight; Interruption; Intervention; Machine Learning; markov model; Mathematics; Measures; Methods; Monitor; Motor Cortex; Movement; multi-electrode arrays; neural circuit; neural prosthesis; Neurons; neuroregulation; Neurosciences; novel strategies; optogenetics; Output; Patients; Pattern; Pharmacological Treatment; Population; prediction algorithm; Preparation; prevent; Primates; Principal Component Analysis; Procedures; Protocols documentation; Rattus; Refractory; relating to nervous system; Research; Research Personnel; Resistance; Resolution; Resources; response; Rodent; Rodent Model; Safety; Seizures; Signal Transduction; Sorting - Cell Movement; spatiotemporal; Surveys; Techniques; Testing; Thalamic structure; Time; tool; ","Exploring thalamocortical neural state space for adaptive closed-loop deep brain stimulation of epileptic networks.","100265","ZRG1","Special Emphasis Panel ","","","02","38036","","38036",""
"9412191","R35","HL","5","N","12/22/2017","12/01/2017","11/30/2018","838","R35HL135800","SCHOOLS OF MEDICINE","RFA-HL-16-024","5R35HL135800-02","NHLBI:768821\","Non-SBIR/STTR RPGs","2018","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","NEW YORK","UNITED STATES","PEDIATRICS","13","621889815","US","1833205","COLUMBIA UNIVERSITY HEALTH SCIENCES","NY","100323702","Project Narrative The central premise of this project is that a comprehensive analysis of both the infecting organism and the host response that is activated, can be used to direct immunomodulatory therapy that will improve outcomes of severe bacterial pneumonia.","1881979; ","PRINCE, ALICE S;","CALER, ELISABET V","01/11/2017","11/30/2023","Affect; antimicrobial drug; Antimicrobial Resistance; Bacterial Genes; Bacterial Pneumonia; bacterial resistance; Caring; Clinical; Complement; Data; Development; Genus staphylococcus; Goals; Hospitalization; Human; immune clearance; Immune response; Immune Targeting; immunogenicity; immunoregulation; Immunosuppressive Agents; improved outcome; Infection; Inflammasome; Inflammation; Interleukin-1; Klebsiella pneumonia bacterium; Link; Lung; Medicine; Metabolism; Methicillin Resistance; methicillin resistant Staphylococcus aureus; mouse model; Multi-Drug Resistance; Mutation; Organism; pathogen; Pathogenicity; Pathology; Patients; Pattern; Pneumonia; precision medicine; Primary Infection; Property; Proteomics; Pseudomonas aeruginosa; resistance gene; Respiratory Failure; response; Sepsis; Signal Transduction; T-Lymphocyte; Time; TNF gene; ","Innate Immune Clearance of Host-Adapted Pulmonary Pathogens","135800","ZHL1","Special Emphasis Panel ","","","02","490002","278819","768821",""
"9421008","R01","MH","1","N","12/19/2017","12/19/2017","10/31/2018","242","R01MH114881","SCHOOLS OF MEDICINE","PA-16-160","1R01MH114881-01","NIMH:705350\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF MENTAL HEALTH","","PITTSBURGH","UNITED STATES","PSYCHIATRY","14","004514360","US","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PA","152132303","PROJECT NARRATIVE The proposed research is relevant to public health because unraveling a neuroanatomical vulnerability in key regions of emotional regulation circuitries may help identify mTBI youth at-risk for developing acute, or chronic, psychiatric symptoms after injury, and, thus, aid early intervention strategies and, possibly, change the long-term functional outcomes of these youth. In addition, the identification of objective biomarkers of post-TBI psychiatric morbidity in youth is likely to promote a better understanding of some of the pathophysiologic underpinnings of psychiatric illness in general. As such, the proposed research is also relevant to the part of the NIH's mission that pertains `to developing fundamental knowledge to enhance health and reduce illness and disability'.","10946298; 10583016 (contact); ","KONTOS, ANTHONY P; VERSACE, AMELIA  (contact);","ZEHR, JULIA L","12/19/2017","10/31/2022","Accounting; Acute; Adult; Age; Amygdaloid structure; Anxiety; anxiety symptoms; base; Behavioral; Biological Markers; Brain; brain abnormalities; Brain Injuries; Childhood; Chronic; Clinical assessments; clinical risk; Collaborations; Data; Deltastab; depressive symptoms; Development; deviant; Diffusion; disability; Disease; Early Diagnosis; Early Intervention; emotion dysregulation; emotion regulation; Emotional; Family; Family history of; Female; Functional Imaging; Functional Magnetic Resonance Imaging; functional outcomes; Gender; gray matter; Health; Image; Injury; innovation; International; Intervention; Knowledge; Lesion; Limbic System; Link; Literature; Measures; Mental Depression; Mental disorders; mild traumatic brain injury; Mission; Mood Disorders; mood symptom; Moods; Morbidity - disease rate; multimodality; neural circuit; neurodevelopment; neuroimaging; neuromechanism; outcome forecast; Participant; pediatric traumatic brain injury; Population; Post-Concussion Syndrome; Predictive Factor; prospective; Protocols documentation; psychiatric symptom; Psychopathology; Public Health; Recording of previous events; Recurrence; Reporting; Research; Research Personnel; Resolution; Risk; Risk Factors; Scanning; Severities; sex; Short-Term Memory; social; Sports; Structure; Symptoms; Techniques; Thick; Traumatic Brain Injury; United States National Institutes of Health; Visit; white matter; Youth; ","Emotion Regulation Circuitries in Youth with Mild Traumatic Brain Injury.","114881","CPDD","Child Psychopathology and Developmental Disabilities Study Section ","","","01","467798","237552","705350",""
