APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9599642,U01,NS,3,N,11/15/2017,6/1/2013,12/15/2017,853,U01NS058634,SCHOOLS OF MEDICINE,PA-07-070,3U01NS058634-05S1,NINDS:149782\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,SAN FRANCISCO,UNITED STATES,NEUROSURGERY,12,94878337,US,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941186215,,6083649; 8926441 (contact); 2092113; ,"BARBARO, NICHOLAS M; CHANG, EDWARD  (contact); QUIGG, MARK S;","CORDELL, JANICE",9/1/2009,12/15/2017,Aftercare; Anterior Temporal Lobectomy; arm; base; Biological Preservation; Clinical Trials; compare effectiveness; Confidence Intervals; cost effective; cost effectiveness; Cost Savings; design; Epilepsy; Equipoise; Excision; Free Will; Freedom; Gamma Knife Radiosurgery; Health; improved; Language; Lobectomy; Measures; Medical; Memory; Methods; Morbidity - disease rate; Neuropsychology; novel; novel therapeutics; Operative Surgical Procedures; Outcome; Patients; Phase III Clinical Trials; Population; public health relevance; Quality of life; Radiosurgery; Refractory; Resistance; Seizures; Side; Speech; Surgical complication; Techniques; Temporal Lobe; Temporal Lobe Epilepsy; Toxic effect; Treatment Cost; treatment effect; treatment group; ,Radiosurgery vs lobectomy for temporal lobe epilepsy: Phase 3 Clinical Trial,58634,NSD,National Institute of Neurological Disorders and Stroke Initial Review Group ,,S1,5,149782,,149782,
9397992,IK6,VA,5,N,11/16/2017,10/1/2017,9/30/2018,999,IK6RX002477,,RFA-RX-16-020,5IK6RX002477-02,,OTHERS,2018,Veterans Affairs,,PALO ALTO,UNITED STATES,,18,46017455,US,481014,VETERANS ADMIN PALO ALTO HEALTH CARE SYS,CA,943041207,"Dr. Myers' research projects address areas related to functional restoration in persons with chronic disease. His studies largely focus on applications of exercise therapy and other lifestyle factors to improve physical function, reduce disability, and lower health care costs in Veterans. These areas include studying the physiologic effects of rehabilitation in chronic diseases including chronic heart failure, coronary artery disease, spinal cord injury (SCI), and chronic kidney disease. This is an important area of research among Veterans because cardiovascular disease (CVD) is the leading cause of death and disability in Veterans, and SCI and chronic kidney disease are the two most costly health conditions in the VA system. Dr. Myers' studies are designed to reduce the overall burden of CVD and other chronic diseases by improving physical function, reducing disability, and thus reducing health care costs associated with them.",8318553; ,"MYERS, JONATHAN N.;",,10/1/2016,9/30/2023,"Abdomen; Abdominal Aortic Aneurysm; Address; Affect; Area; Award; Back; Basic Science; Blood Vessels; Cardiology; Cardiopulmonary; Cardiovascular Diseases; cardiovascular health; career; Cause of Death; Centers for Disease Control and Prevention (U.S.); Chronic; Chronic Disease; Chronic Kidney Failure; Clinical; clinical application; clinically relevant; cognitive performance; cognitive training; cohort; Collaborations; Congestive Heart Failure; Coronary; Coronary Arteriosclerosis; cost; cost effectiveness; Databases; design; Diagnosis; Diagnostic; Dialysis patients; disability; Disease; Educational Intervention; Effectiveness; Elderly; Engineering; Epidemiology; Evaluation; Exercise; Exercise intervention; Exercise stress test; Exercise Therapy; fitness; Fostering; functional loss; functional restoration; Funding; General Population; Goals; Graph; Growth; Guidelines; Health; Health Care Costs; health organization; Heart failure; heart rhythm; improved; indexing; Interdisciplinary Study; Internal Medicine; Journals; Kidney Failure; Left; lifestyle factors; lifestyle intervention; Medicine; mild cognitive impairment; mortality; multidisciplinary; muscle form; Muscle function; National Heart, Lung, and Blood Institute; New England; Obesity; Outcome; Paper; Patients; Pattern; Peer Review; Persons; Physical activity; Physical Fitness; Physical Function; Physical Medicine; Physically Handicapped; Physiological; Prevalence; prevent; Prevention; Productivity; prognostic; programs; prospective; Publications; Radiology Specialty; Recording of previous events; Registries; Rehabilitation therapy; relational database; Reporting; Research; Research Project Grants; Resources; response; Role; Science; Scientist; Seminal; Specialized Center; Spinal cord injury; Stents; System; Time trend; United States National Institutes of Health; Universities; Veterans; Work; ",RR&D Research Career Scientist Award Application,2477,RRD7,Rehabilitation Engineering & Prosthetics/Orthotics  ,,,2,,,,
9405928,F32,MH,5,N,11/1/2017,11/16/2017,8/15/2018,242,F32MH108283,SCHOOLS OF MEDICINE,PA-14-149,5F32MH108283-04,NIMH:49478\,"TRAINING, INDIVIDUAL",2018,NATIONAL INSTITUTE OF MENTAL HEALTH,,LOS ANGELES,UNITED STATES,PHYSIOLOGY,33,92530369,US,577505,UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,900952000,"PUBLIC HEALTH RELEVANCE: The proposed longitudinal study will utilize functional near-infrared spectroscopy (fNIRS) to identify neural markers that predict individual differences in social-emotional functioning during the first year of life. The identified neural markers can then be investigated as targets in follow-up studies of infants at elevated risk for social deficits, suh as autism, and utilized as potential biomarkers for the evaluation and refinement of interventions. This project will provide an ideal vehicle for the trainee to develop as an independent researcher in the field of translational developmental neuroscience, so that her research program can help bridge the gaps between social development, brain systems, and clinical research.",9740168; ,"MCDONALD, NICOLE M;","SARAMPOTE, CHRISTOPHER S",11/16/2015,8/15/2018,2 year old; Address; Adult; Age-Months; Area; autism spectrum disorder; Autistic Disorder; Behavior; behavior measurement; Behavioral; Bilateral; Biological; Biological Markers; biomarker evaluation; Birth; Brain; career; Career Choice; Child; Clinical; Clinical Research; Code; critical period; Data; Development; Distress; Early Diagnosis; Emotional; Empathy; Event; Fellowship; Follow-Up Studies; Functional Magnetic Resonance Imaging; Future; gaze; Goals; Impairment; improved; Individual Differences; Infant; interest; Intervention; Left; Life; Light; Link; Longitudinal Studies; Measures; Medial; Mentorship; Methods; Motion; Near-Infrared Spectroscopy; neural circuit; neural correlate; neural patterning; Neurobiology; neuroimaging; Neurophysiology - biologic function; Neurosciences; novel; Parents; Play; potential biomarker; predictive marker; Prefrontal Cortex; prevent; Preventive treatment; primary caregiver; programs; public health relevance; relating to nervous system; Research; research and development; Research Personnel; response; Risk; Smiling; social; Social Behavior; social cognition; social communication; Social Development; Social Functioning; Social Interaction; Social Perception; standardize measure; Stimulus; Structure of superior temporal sulcus; Symptoms; systems research; Techniques; Temporal Lobe; therapy development; Time; Training; treatment response; Visual; ,Infant Social Development: From Brain to Behavior,108283,ZRG1,Special Emphasis Panel ,,,4,49478,,49478,
9426275,R01,HD,1,N,11/17/2017,11/17/2017,10/31/2018,865,R01HD093792,SCHOOLS OF ARTS AND SCIENCES,PA-16-160,1R01HD093792-01,NICHD:339797\,Non-SBIR/STTR RPGs,2018,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,BLOOMINGTON,UNITED STATES,PSYCHOLOGY,9,6046700,US,577805,INDIANA UNIVERSITY BLOOMINGTON,IN,474013654,"PROJECT NARRATIVE (RELEVANCE) Individual differences in the quantity and quality of parent talk and individual differences in infant visual attention predict later vocabulary development, which in turn has the cascading consequences of later cognitive development and school achievement. The proposed research studies how infants prior to their first birthday begin to learn object names, and does so in a unique approach, focusing on how visual information from the infant perspective coincide with parent naming and on how infant looking behavior selects the data to be aggregated and how that selected data changes incrementally to form infants? earliest vocabularies over days, weeks and months of experience.",8227094; ,"YU, CHEN ;","GRIFFIN, JAMES",11/17/2017,10/31/2022,Achievement; Adult; Age-Months; Attention; Behavior; behavior change; Characteristics; Clutterings; cognitive development; Consensus; Data; Development; Event; experience; Experimental Designs; experimental study; Eye; feeding; follow-up; Future; gaze; Goals; Growth; Head; Hearing; Individual; Individual Differences; Infant; Infant Behavior; insight; Judgment; Learning; learning outcome; lexical; Link; Location; Machine Learning; Measures; memory process; Modeling; Names; Parents; Play; Process; Property; research study; Role; Schools; Series; slow potential; Specific qualifier value; statistics; Stimulus; Testing; To specify; Toy; Training; Uncertainty; Visual; Visual attention; visual information; visual learning; Vocabulary; word learning; Work; ,What you see is what you learn: Visual attention in statistical word learning,93792,LCOM,Language and Communication Study Section ,,,1,227500,112297,339797,
9469986,R01,AI,1,N,11/15/2017,11/15/2017,10/31/2018,855,R01AI136386,SCHOOLS OF ARTS AND SCIENCES,PAS-15-055,1R01AI136386-01,NIAID:402500\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BLACKSBURG,UNITED STATES,BIOLOGY,9,3137015,US,8968001,VIRGINIA POLYTECHNIC INST AND ST UNIV,VA,240616100,"PROJECT NARRATIVE  The goal of this project is to characterize novel mechanisms underlying the disrupted homeostasis of innate monocytes and neutrophils, as well as a novel strategy to modulate innate leukocyte homeostasis.",6084237; ,"LI, LIWU ;","MINNICOZZI, MICHAEL",11/15/2017,10/31/2022,Animal Model; Attenuated; Back; base; Biological Models; CCR5 gene; Chemicals; chromatin remodeling; Complex; Data; Development; dosage; Dose; Event; extracellular; FPR2 gene; Gene Expression; Genes; genetic approach; Genetic Transcription; Goals; Harvest; Health; Homeostasis; Host Defense; Human; Immune; In Vitro; in vivo; in vivo Model; Inflammation; Inflammatory; Inflammatory Response; Intervention; Killings; Knockout Mice; Leukocytes; Ligation; Lipopolysaccharides; Lysosomes; Mediating; migration; Modeling; Molecular; monocyte; Morbidity - disease rate; mortality; Mus; Nature; neutrophil; novel; novel strategies; novel therapeutics; Paralysed; Pathogenesis; Pathologic; Patients; Phase; Phosphoric Monoester Hydrolases; preconditioning; Prevention; Process; programs; promoter; Puncture procedure; Resolution; restoration; Runaway; Seminal; Sepsis; septic; Sterility; System; Systems Analysis; tauroursodeoxycholic acid; Testing; Tissues; ,Altered innate leukocyte programming dynamics in sepsis,136386,III,Innate Immunity and Inflammation Study Section ,,,1,250000,152500,402500,
9470837,R01,NS,1,N,11/7/2017,11/15/2017,10/31/2018,853,R01NS102808,GRADUATE SCHOOLS,PA-16-160,1R01NS102808-01A1,NINDS:360938\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,LOS ANGELES,UNITED STATES,BIOLOGY,37,72933393,US,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA,CA,900339263,"PROJECT NARRATIVE The proposed research is relevant to public health because it will produce fundamental knowledge of how patterns of neural activity in cortex generate tactile perception in a mouse model system. This is relevant to NIH?s mission because this knowledge is needed to understand sensorimotor processing disorders, which could reduce the impact of disabilities in millions of Americans living with stroke, spinal injury, and other neurological impairments.",7118991; ,"HIRES, SAMUEL ANDREW;","GNADT, JAMES W",11/15/2017,10/31/2022,Affect; American; Area; Behavior; Behavioral; Biological Models; Brain; Calcium; cell type; Cells; Code; Data; design; disability impact; Disease; Electrophysiology (science); excitatory neuron; Goals; Head; Human; Image; Impairment; improved; Individual; Inherited; inhibitory neuron; innovation; Knowledge; Location; Mammals; mental representation; Mission; Modeling; Motion; Motor; Motor Cortex; mouse model; Movement; Mus; nervous system disorder; neural patterning; Neurologic; Neurons; object perception; optogenetics; Perception; Play; Population; Positioning Attribute; Process; Public Health; relating to nervous system; Research; Resources; response; Role; seal; Sensory; Shapes; Signal Transduction; Site; somatosensory; Somatosensory Cortex; Speed; Spinal Injuries; stroke; System; Tactile; Techniques; Technology; Testing; Thalamic structure; Time; Touch sensation; United States National Institutes of Health; Variant; Vibrissae; Whole-Cell Recordings; Work; ,Cortical circuit mechanisms of sensorimotor object localization,102808,SMI,Sensorimotor Integration Study Section ,,A1,1,218750,142188,360938,
9526746,R01,GM,7,N,11/16/2017,9/1/2017,5/31/2018,859,R01GM110092,SCHOOLS OF ARTS AND SCIENCES,PA-16-285,7R01GM110092-05,NIGMS:299555\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,ATHENS,UNITED STATES,GENETICS,10,4315578,US,676602,UNIVERSITY OF GEORGIA,GA,306021589,"PUBLIC HEALTH RELEVANCE: Appropriate packaging of DNA into a repressive structure called heterochromatin is essential for normal development and abnormal heterochromatin formation is a hallmark of cancer. Elucidation of the specific mechanisms by which genes mutated in Immunodeficiency, Centromere region instability and Facial abnormalities (ICF) syndrome and Sotos syndrome regulate heterochromatin during normal vertebrate development will clarify the molecular defects that drive the pathology of these diseases. Identification of additional genes involved in heterochromatin regulation will uncover mechanisms that are likely to be disrupted in other human diseases and will identify potential chemical targets for therapeutic intervention in these pathologies.",10741288; ,"GOLL, MARY GRACE;","CARTER, ANTHONY D",6/1/2014,5/31/2019,Address; Alleles; Aneuploidy; Animal Model; base; Binding Proteins; Biological Process; Centromere; Chemicals; Chromosome Segregation; Complement; Data; Defect; Development; developmental disease/disorder; Disease; DNA; DNA Methylation; DNA Modification Process; DNA Packaging; DNA Transposable Elements; Dosage Compensation (Genetics); Drosophila genome; Drosophila melanogaster; Elements; Embryo; Exhibits; Face; Facioscapulohumeral Muscular Dystrophy; Fission Yeast; fungus; gene repression; Gene Silencing; Genes; Genetic; Genetic Screening; Genetic Transcription; Genome; Genome Stability; Goals; Health; Heterochromatin; Histones; Homeostasis; Human; Human Development; human disease; Human Pathology; Immunologic Deficiency Syndromes; imprint; in vivo; Individual; innovation; Insecta; Laboratories; loss of function; Lysine; Malignant Neoplasms; Mediating; Methylation; Modeling; Modification; Molecular; Monitor; Mono-S; Mus; Muscular Atrophy; mutant; Mutate; Mutation; novel; novel strategies; Organism; Orthologous Gene; Pathology; Pathway interactions; Patients; Plants; protein function; Proteins; public health relevance; Regulation; Repetitive Sequence; Reporter; Repression; Research; Role; screening; SET Domain; Sex Chromosomes; Site; Sotos syndrome; Structure; success; Syndrome; System; targeted treatment; Tertiary Protein Structure; Testing; Therapeutic Intervention; Tissues; tool; Transgenes; Transgenic Organisms; vertebrate embryos; Vertebrates; Wasting Syndrome; Zebrafish; Zinc Fingers; ,Heterochromatin in the developing vertebrate embryo,110092,MGB,Molecular Genetics B Study Section ,,,5,199703,99852,299555,
9538325,R01,MH,3,N,11/13/2017,11/1/2017,6/30/2018,242,R01MH104381,,PA-13-248,3R01MH104381-03S1,NIMH:215892\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF MENTAL HEALTH,,SANTA MONICA,UNITED STATES,,33,6914071,US,6856101,RAND CORPORATION,CA,904013208,"PUBLIC HEALTH RELEVANCE: There is a significant stigma attached to mental illness, and this stigma is believed to contribute to an estimated 40% of individuals with serious mental illness who are not receiving treatment. To address this problem, California has launched a landmark statewide stigma and discrimination reduction initiative. The proposed project will evaluate its effects on treatment- seeking and related outcomes.",2106800; ,"COLLINS, REBECCA L;","JULIANO-BULT, DENISE M",9/15/2015,6/30/2019,Address; Adult; Attitude; base; Behavior; Benchmarking; California; Country; Cross-Sectional Studies; Data; design; Discrimination; Distress; Drug usage; Early identification; Early treatment; Effectiveness; Employment; Evaluation; experience; Familiarity; follow-up; Funding; Future; General Population; Government Financing; Health; Health Personnel; help-seeking behavior; Housing; improved; improved outcome; Individual; Knowledge; Label; Link; Longitudinal Surveys; Marriage and Family; Mental Depression; Mental disorders; Mental Health; Mental Health Services; Methodology; Methods; Modeling; National Institute of Mental Health; Outcome; outreach; Participant; Persons; Phonation; Population; Prevention program; primary outcome; Process; Program Evaluation; Psyche structure; public health relevance; Research; Sampling; Schizophrenia; secondary analysis; severe mental illness; Social isolation; Social Marketing; social stigma; Stigmatization; Surveys; Symptoms; Telephone; Testing; theories; Time; Training; treatment adherence; Violence; web site; ,Impact of a Discrimination & Stigma Reduction Initiative on MI Treatment Seeking & Outcomes,104381,SPIP,"Social Psychology, Personality and Interpersonal Processes Study Section ",,S1,3,109056,106836,215892,
9594325,R21,CA,7,N,11/17/2017,7/1/2017,4/30/2018,396,R21CA185993,EARTH SCIENCES/RESOURCES,PAR-13-146,7R21CA185993-03,NCI:48954\,Non-SBIR/STTR RPGs,2016,NATIONAL CANCER INSTITUTE,,RALEIGH,UNITED STATES,BIOCHEMISTRY,4,42092122,US,578204,NORTH CAROLINA STATE UNIVERSITY RALEIGH,NC,276950001,"PUBLIC HEALTH RELEVANCE: The goal of this proposal is to identify cellular proteins that modulate the activity of UDP-glucose dehydrogenase (UGDH), and determine how they orchestrate the flux of UGDH products through three critical pathways. UGDH is an enzyme that has a pivotal role in general detoxification and hormone activity in the prostate so selectively targeting its activity to steroid removal may offer a new strategy to improve response to androgen deprivation therapy in prostate cancer patients.",1875884; 8260922 (contact); ,"BARYCKI, JOSEPH J; SIMPSON, MELANIE A (contact);","SATHYAMOORTHY, NEERAJA",5/19/2015,4/30/2018,,Defining aberrant steroid elimination in castration resistant prostate cancer,185993,ZCA1,Special Emphasis Panel ,,,3,40627,8327,48954,
9597412,R44,AT,3,N,11/8/2017,11/13/2017,8/31/2018,213,R44AT009675,,PA-16-302,3R44AT009675-02S1,NCCIH:404581\,SBIR-STTR RPGs,2018,National Center for Complementary & Integrative Health,,SOUTH KINGSTOWN,UNITED STATES,,2,36861821,US,3933401,"PRO-CHANGE BEHAVIOR SYSTEMS, INC.",RI,28798316,"Relevance: Chronic pain, and in particular, chronic musculoskeletal pain is all too common (especially among Veterans) and imposes enormous costs on patients, society, and the health care system. The proposed research will conduct a rigorous scientific study of the effects of a pain self-management program that 1) provides feedback uniquely matched to an individual Veteran's readiness to use helpful pain coping skills, improve sleep habits, and manage stress; 2) can be used as a mobile phone app or on any computer, tablet, or mobile device; 3) interfaces with social networking sites; 4) includes personalized text messages or push notifications; and 5) uses principles of gaming for health to engage users. This intervention offers a cost-effective, science-based, and easily deliverable solution to entire populations to increase self-management, reduce pain, and improve functioning and well-being.",6065521; ,"JOHNSON, SARA S;","MUDD, LANAY MARIE",8/1/2013,2/29/2020,Address; Adopted; Adult; Advocate; Affect; American; Americas; base; behavior change; Car Phone; Caring; Chronic; chronic pain; Cognitive Therapy; common treatment; Communities; community setting; Computers; coping; Coping Skills; cost; cost effective; Data; Death Rate; Decision Making; Development; Diabetes Mellitus; Disease; disparity reduction; Economics; Educational Curriculum; Effectiveness; Elements; evidence base; experience; Feedback; follow-up; Freedom; Frequencies; Funding; Goals; Habits; handheld mobile device; Health; health administration; Health behavior change; Healthcare; healthcare community; Healthcare Systems; Heart Diseases; Hygiene; impression; improved; improved functioning; Individual; Individual Differences; innovation; Institutes; Internet; Intervention; Life; Malignant Neoplasms; Maps; Mental Health; Modeling; Motivation; Musculoskeletal Diseases; Musculoskeletal Pain; neglect; non-drug; Notification; Online Systems; operation; Opioid; Outcome; Overdose; Pain; Pain Clinics; Pain intensity; Pain interference; Pain management; Participant; patient oriented; Patients; Phase; Play; Population; post intervention; Post-Traumatic Stress Disorders; preference; Prevalence; Primary Health Care; Problem Solving; programs; prototype; Public Health; Randomized; randomized trial; Readiness; Recommendation; Recruitment Activity; Reporting; Research; Resources; Role; Science; secondary analysis; secondary outcome; Self Management; Severities; skills; Sleep; Sleep Disorders; Small Business Innovation Research Grant; social media; Social Network; social networking website; Societies; Soldier; Stress; stress management; Subgroup; Subway; Suggestion; Symptoms; Syndrome; Tablet Computer; Testing; Text; Therapeutic Intervention; Traumatic Brain Injury; Underserved Population; usability; Veterans; Vulnerable Populations; ,Evidence-Based Pain Intervention for Veterans: Leveraging Mobile & Social Media,9675,ZRG1,Special Emphasis Panel ,,S1,2,,,404581,
9383184,R01,HL,1,N,6/21/2017,7/1/2017,5/31/2018,838,R01HL135152,SCHOOLS OF VETERINARY MEDICINE,PA-16-160,1R01HL135152-01A1,NHLBI:374000\,Non-SBIR/STTR RPGs,2017,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,STILLWATER,UNITED STATES,VETERINARY SCIENCES,3,49987720,US,1450502,OKLAHOMA STATE UNIVERSITY STILLWATER,OK,740781016,"PROJECT NARRATIVE  Idiopathic pulmonary fibrosis (IPF) afflicts approximately 200,000 individuals in the United States, and an estimated 40,000 people succumb to the disease each year. The completion of this project will provide new therapeutic targets for the development of effective treatments for IPF.",1887392; ,"LIU, LIN ;","VUGA, LOUIS JUSTINE",7/1/2017,5/31/2021,adenoviral-mediated; Adenoviruses; Advanced Development; Age; Asbestos; Attenuated; Automobile Driving; base; Biological Process; Bleomycin; Code; Collagen; Data Set; Development; Diagnosis; Disease; Down-Regulation; effective therapy; exosome; fetal; Fibroblasts; gain of function; Gene Transfer; Genetic Transcription; Goals; Hamman-Rich syndrome; Homeostasis; Human; Hypoxia; Hypoxia Inducible Factor; in vivo; Individual; Interstitial Lung Diseases; Iron; Iron Overload; Iron Regulatory Protein 1; Life Expectancy; loss of function; Lung; Lung diseases; Mediating; MicroRNAs; Modeling; Molecular; mouse model; Mus; new therapeutic target; novel; Nucleotides; overexpression; Pathogenesis; Pathologic; Pathway interactions; Patients; Pharmacology; Porifera; pre-clinical; Preventive; Pulmonary Fibrosis; Rare Diseases; Regulation; RNA; RNA analysis; Role; Signal Pathway; Testing; Therapeutic; Transcriptional Regulation; transcriptome sequencing; Transforming Growth Factor beta; Treatment Efficacy; United States; Untranslated RNA; ,The Role of LncRNAs in Pulmonary Fibrosis,135152,LIRR,"Lung Injury, Repair, and Remodeling Study Section ",,A1,1,250000,124000,374000,
9467034,F32,GM,1,N,9/14/2017,11/16/2017,11/15/2018,859,F32GM126663,SCHOOLS OF ARTS AND SCIENCES,PA-16-307,1F32GM126663-01,NIGMS:59166\,"TRAINING, INDIVIDUAL",2017,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,STANFORD,UNITED STATES,CHEMISTRY,18,9214214,US,8046501,STANFORD UNIVERSITY,CA,943041222,"Project Narrative Aberrant glycosylation is a universal feature of cancer and contributes to the ability of malignant cells to evade the immune system. The mechanism by which this occurs is not well understood, likely due to the challenges associated with studying glycosylation. The proposed research aims to develop methods that help identify glycosylated targets on tumor cells that contribute to immune suppression.",14294734; ,"MALAKER, STACY ALYSE;","BARSKI, OLEG",11/16/2017,11/15/2019,Affinity; Basic Science; Binding; Biological; cancer cell; cancer immunotherapy; Cell Line; Cell surface; Cell Surface Proteins; Cleaved cell; Complement 1 Inactivators; Complex; cytotoxicity; Dependency; design; Enzymes; Epithelial Cells; Escherichia coli; experience; experimental study; Genes; Genome; Glycobiology; Glycopeptides; Glycoproteins; glycosylation; Goals; immune function; Immune system; Immunoglobulins; insight; Knowledge; Laboratories; Lectin; Ligands; Light; Link; Malignant - descriptor; Malignant Neoplasms; Mass Spectrum Analysis; Membrane Glycoproteins; Membrane Proteins; Metabolic Pathway; Metalloproteases; Methods; Modification; Mucin 1 protein; mucinase; Mucins; Natural immunosuppression; Natural Killer Cells; Neoplasm Metastasis; neoplastic cell; Normal Cell; overexpression; Pattern; Peptide Hydrolases; Peptides; Phenotype; Physiological; Polysaccharides; protein aminoacid sequence; Proteins; receptor; Reporting; Research; response; Role; sialic acid binding Ig-like lectin; Sialic Acids; Site; Specificity; Structure; Surface; Techniques; Therapeutic; tool; tumor; tumor progression; ,An enzymatic approach to study cancer-associated cell-surface glycoproteins: exploration of mucin-degrading bacterial metalloproteases,126663,ZRG1,Special Emphasis Panel ,,,1,59166,,59166,
9467773,F32,GM,5,N,11/9/2017,11/16/2017,11/15/2018,859,F32GM115236,,PA-14-149,5F32GM115236-03X1,NIGMS:8850\,"TRAINING, INDIVIDUAL",2018,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,OXFORD,UNITED KINGDOM,,,226694883,UK,6346001,UNIVERSITY OF OXFORD,,OX1 2JD,"PUBLIC HEALTH RELEVANCE: Growing biochemical evidence suggests that cell membranes segregate their components into nanoscopic platforms or 'rafts' to control signaling and trafficking across the membrane. Signaling is a key function of the cell, and it is unsurprising that raft formation has been proposed to influence a wide range of diseases, such as Alzheimer's, influenza, and diabetes. This project will develop a new imaging technique capable of imaging these rafts for the first time, providing new insights into raft mechanism and function.",12342139; ,"BLOSSER, MATTHEW CHRISTOPHER;","FLICKER, PAULA F",11/16/2015,11/15/2018,Address; Affect; Alpha Cell; Alzheimer's Disease; Area; Base Composition; Behavior; Biochemical; Biological Models; biological systems; Caveolins; cell behavior; Cell membrane; Cell model; Cell physiology; Cells; Chemicals; Cholera Toxin; Cholesterol; crosslink; Development; Diabetes Mellitus; Disease; Endocytosis; Exhibits; experimental study; flotillin; Future; Heterogeneity; Image; imaging modality; Imaging Techniques; Influenza; insight; Interphase Cell; Label; Length; Light; Lipid Bilayers; lipid structure; Lipids; Liquid substance; live cell imaging; Location; Measurement; Measures; Membrane; Membrane Microdomains; membrane model; Methods; Microscope; Microscopy; nanometer; nanoscale; novel; Optics; Phase; Physiological; Positioning Attribute; Preparation; Property; Proteins; public health relevance; Refractive Indices; Reporting; Resolution; Sampling; Signal Transduction; System; Techniques; temporal measurement; Theoretical model; Thick; Time; tool; trafficking; tumorigenesis; Variant; ,Imaging nanodomains and lipid rafts in membranes using iSCAT,115236,ZRG1,Special Emphasis Panel ,,X1,3,8850,,8850,
9554080,R21,HL,7,N,11/17/2017,11/17/2017,6/30/2018,838,R21HL129852,SCHOOLS OF MEDICINE,RFA-HL-14-029,7R21HL129852-03,NHLBI:104022\,Non-SBIR/STTR RPGs,2016,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,LUBBOCK,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,19,609980727; 962545658,US,8285902,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,TX,794306271,PUBLIC HEALTH RELEVANCE    We are basic scientists working in the areas of lung vascular biology and HIV. We will study how HIV uses a human receptor (CXCR4) expressed on the surface of cells in the lung to change their normal biological processes and lead to abnormal pulmonary vascular remodeling and increase pulmonary pressures to dangerous levels. We propose to do the experiments in controlled lab environments (in vitro) and also using mice infected with HIV (in vivo) kept under humane conditions all the time. (End of Abstract),7703993; ,"ALMODOVAR, SHARILYN ;","COLOMBINI-HATCH, SANDRA",8/10/2015,6/30/2018,,Investigating the Role of HIV X4 Variants in Pulmonary Vascular Remodeling and Pulmonary Hypertension in Humanized Mice,129852,ZHL1,Special Emphasis Panel ,,,3,67988,36034,104022,
9597951,P01,HD,5,N,11/17/2017,8/1/2017,7/31/2018,,P01HD022486,,PAR-10-245,5P01HD022486-30,NICHD:468824\,Non-SBIR/STTR RPGs,2017,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,EUGENE,UNITED STATES,,4,079289626; 948117312,US,6297005,UNIVERSITY OF OREGON,OR,974035219,,1896061; ,"EISEN, JUDITH S;","HENKEN, DEBORAH B",2/1/1987,7/31/2018,,CORE A ADMINISTRATIVE,22486,ZHD1,Special Emphasis Panel ,7698,,30,323326,145498,,468824
